,date,content,cleaned_content
131,2022-05-20 08:38:42+00:00,"The key case on this is the Breyer judgment from the CJEU.

There, the court ruled that IP numbers (those strings of digits that tell internet sites where you’re connecting from) are personal data because they can be associated with a person by their ISPs

https://t.co/NX22ZvWFiv",key case this is breyer judgment cjeu there court ruled that ip numbers those strings digits that tell internet sites where you re connecting are personal data because they can be associated with person by their isps
132,2022-05-20 08:38:40+00:00,"Missy Keating is no stranger to reality TV after her stint on Dancing With The Stars, but the actress might be returning to our screens this summer on a different reality show.

https://t.co/xjMhST5TSB",missy keating is no stranger reality tv after her stint dancing with stars but actress might be returning our screens this summer different reality show
133,2022-05-20 08:38:39+00:00,"Yes! We support all safe, segregated cycling infrastructure. It provides access for #AllAgesAndAbilities. And #ClimateCrisis Same as @age_cycling does. https://t.co/LeW2GmvWnC",yes we support all safe segregated cycling infrastructure it provides access same as does
134,2022-05-20 08:38:38+00:00,"HSBC AM's CEO  “the remarks made by Kirk ""do not reflect the views of HSBC Asset Management nor HSBC Group in any way"". HSBC AM global head of responsible investing: 'Who cares if Miami is six metres under water in 100 years?' https://t.co/B0TiM5AUbh via @InvestmentWeek",hsbc ams ceo remarks made by kirk do not reflect views hsbc asset management nor hsbc group any way hsbc am global head responsible investing who cares if miami is six metres under water 100 years via
135,2022-05-20 08:38:38+00:00,https://t.co/D5mhDWiFrG,
136,2022-05-20 08:38:34+00:00,@DanielBerke1 @Jackiew80333500 Might I suggest you actually research what I've said.,might i suggest you actually research what ive said
137,2022-05-20 08:38:34+00:00,@DeanoAFC76 Fancies it.,fancies it
138,2022-05-20 08:38:34+00:00,"Dr Sinéad Lynch @sineadboolynch
 guiding us in how to practice Radical Self-Compassion #CAICongress22 https://t.co/iUKLBSO5H4",dr sin ad lynch guiding us how practice radical self compassion
139,2022-05-20 08:38:27+00:00,@CityReportBen My brother in christ your team is a sport washing club built on oil money yous don't know what integrity is. https://t.co/LxpGOteqHO,my brother christ your team is sport washing club built oil money yous dont know what integrity is
140,2022-05-20 08:38:24+00:00,จะไปซื้อซิมทรูมาดูไต่บันไดล่ะ!,
141,2022-05-20 08:38:23+00:00,"@rescoffi4 Autant au début je me disais il sait certain truc... bon ca c'est avéré être du flan comme d'hab... mais au final il suit juste les truc mainstream, rajoute ca bouteille d'eau et du story telling et c'est tout..  et vu que craché sur le qatar/psg rapporte plus de like...",autant au d but je me disais il sait certain truc bon ca cest av r tre du flan comme dhab mais au final il suit juste les truc mainstream rajoute ca bouteille deau et du story telling et cest tout et vu que crach sur le qatar psg rapporte plus de like
142,2022-05-20 08:38:21+00:00,@mark_omahony1 @AlJazeera What I know about that man that he spoke out against Islamic extremists in his country and confronted the issue of Asian Muslim men targetting Sikh and white English children for rape. You have an issue with that too?? All the Anti-Semites are in your camp Mark. https://t.co/Yu07Cx8rEf,what i know about that man that he spoke out against islamic extremists his country confronted issue asian muslim men targetting sikh white english children rape you have issue with that too all anti semites are your camp mark
143,2022-05-20 08:38:21+00:00,"@ruagarai Pats were atrocious out there and they still only had one shot in the game (well two after a rebound). Their midfield is light years away from the likes of Pats, never mind Rovers",pats were atrocious out there they still only had one shot game well two after rebound their midfield is light years away likes pats never mind rovers
144,2022-05-20 08:38:19+00:00,"@royalsociety The most amazing photo humanity has ever taken 
(its literally the 1st light in the Universe).",most amazing photo humanity has ever taken its literally 1st light universe
145,2022-05-20 08:38:17+00:00,"@IanDunt Like father, like dog 🐕",like father like dog
146,2022-05-20 08:38:14+00:00,"@JamieBrysonCPNI ""What a fool I was! I was only a puppet, and so was Ulster, and so was Ireland, in the political game that was to get the Conservative Party into Power"".",what fool i was i was only puppet so was ulster so was ireland political game that was get conservative party into power
147,2022-05-20 08:38:13+00:00,"@CrossyTweets Mr Pinky in Kilbarrack did, screwballs were the best!",mr pinky kilbarrack did screwballs were best
148,2022-05-20 08:38:13+00:00,"@Phil66372647 @statts1971 @UtdBreezy You understand this piece if scum.ran into vieras workplace and abused him. And you're defending him. Everton should be fined, docked points and the fan given a lifetime ban and made to apologise to Vieira.",you understand this piece if scum ran into vieras workplace abused him youre defending him everton should be fined docked points fan given lifetime ban made apologise vieira
149,2022-05-20 08:38:12+00:00,@Carra23 Given the fact you called a radio station crying I would well believe ya,given fact you called radio station crying i would well believe ya
150,2022-05-20 08:38:10+00:00,Happy Friday to all my lovely followers💋 Hope you have a safe and brilliant weekend💕 #StaySafe #Weekend #WeddingDress https://t.co/NCRmZXe39o https://t.co/3iZ4QAvtT1,happy friday all my lovely followers hope you have safe brilliant weekend
151,2022-05-20 08:38:09+00:00,Great day yesterday in London at the dragon boat challenge for a great charity. https://t.co/a2xVcUT0JN,great day yesterday london at dragon boat challenge great charity
152,2022-05-20 08:38:05+00:00,@sewwand8272671 many happy returns of the day නගා https://t.co/FGdwVNqN3J,many happy returns day
153,2022-05-20 08:38:05+00:00,Newcastle 'set to open talks with Eddie Howe over new £4m-a-year contract' https://t.co/1Al0PXRQLi,newcastle set open talks with eddie howe over new 4m year contract
154,2022-05-20 08:38:05+00:00,"@phlaimeaux @siobhni So true and heartbreaking, that hard won peace from everyone should not be risked at any cost",so true heartbreaking that hard won peace everyone should not be risked at any cost
155,2022-05-20 08:38:04+00:00,"Seeing lit bursary joy on the timeline - congrats, shiny humans! 🎉🖋️🎉",seeing lit bursary joy timeline congrats shiny humans
156,2022-05-20 08:38:01+00:00,"@CLoingsigh It’s actually quite clever, because if he can prevent Sinn Féin getting more votes in the USA, then Fianna Fáil still… Uh. Hang on, I have to work this one out again",it s actually quite clever because if he can prevent sinn f getting more votes usa then fianna f il still uh hang i have work this one out again
157,2022-05-20 08:38:00+00:00,@P_Lukasiewicz Ostry kontrast liderów: Ghani vs. Zelensky. To też świadczy o charakterze władz i państwowości. W Afganistanie tego ostatniego nie ma i raczej nigdy tak naprawdę nie było.,ostry kontrast lider w ghani vs zelensky te wiadczy o charakterze w adz i pa stwowo ci w afganistanie tego ostatniego nie ma i raczej nigdy tak naprawd nie by o
158,2022-05-20 08:37:59+00:00,"@sharkastic Even now, the EU has to pretend it is expecting to be dealing with grownups.",even now eu has pretend it is expecting be dealing with grownups
159,2022-05-20 08:37:53+00:00,@VonnyR7 I was sooooo close! Himself agrees that the half inch is uber important &amp; always included 😁,i was sooooo close himself agrees that half inch is uber important amp always included
160,2022-05-20 08:37:51+00:00,Schools like this are at the heart of the community #saveballougry https://t.co/dqwZiXLIQi,schools like this are at heart community
161,2022-05-20 08:37:48+00:00,@micheal_mor @UpDateEoin @RTERadio1 Well he's just going to have to cut his cloth!,well hes just going have cut his cloth
162,2022-05-20 08:37:47+00:00,"@DPWorldTour @TigerWoods @JordanSpieth @McIlroyRory I just need you 3 to do the “Y”, the “C” and the “A” and we’re sorted.",i just need you 3 do y c we re sorted
163,2022-05-20 08:37:47+00:00,Clear of ESR and Odegaard https://t.co/6PWMCR2YXv,clear esr odegaard
164,2022-05-20 08:37:46+00:00,@philea_eu Looking forward to the event @philea_eu !,looking forward event
165,2022-05-20 08:37:43+00:00,Manchester City https://t.co/FqkPv58Gk4,manchester city
166,2022-05-20 08:37:36+00:00,@cathyby @TomMcTague 1998-David-Trimble must have a veto too.,1998 david trimble must have veto too
167,2022-05-20 08:37:36+00:00,@MasDeUno https://t.co/Xlp6CQ2CM6,
168,2022-05-20 08:37:33+00:00,😂 https://t.co/fsCBC14dBu,
169,2022-05-20 08:37:33+00:00,"Actorle 65 X/8
⬛⬛⬛⬛⬛🟨🟨🟨
Play here: https://t.co/McK2qvHe1c",actorle 65 x 8 play here
170,2022-05-20 08:37:32+00:00,"@BacaPogorzelska Добрий ранок Pani Karolino. Zaopatrzenie wyglada super a to, ze zamykaja wczesnie to chyba wynika z sytuacji (prosze mnie poprawic jezeli sie myle)
Spokojnego dnia i bezpieczenstwa po drodze z #Kramatorsk #Donbas do #Kijow Гарного дня #Ukraina  💙💛",pani karolino zaopatrzenie wyglada super ze zamykaja wczesnie chyba wynika z sytuacji prosze mnie poprawic jezeli sie myle spokojnego dnia i bezpieczenstwa po drodze z do
171,2022-05-20 08:37:32+00:00,@richarlison97 @Carra23 You have the ego of Ronaldo but the ability of Stewart downing,you have ego ronaldo but ability stewart downing
172,2022-05-20 08:37:29+00:00,@edquilty @tomhappens @alanconnormusic @fobraonain 👌And that's a super pic Tom 👏👏👏👏👏👏👏👏,thats super pic tom
173,2022-05-20 08:37:27+00:00,@barbarawood @Media_IrelandUS @IrelandinSF Huge congrats Barbara! 👏🏻 Looking forward to seeing you state side soon!,huge congrats barbara looking forward seeing you state side soon
174,2022-05-20 08:37:26+00:00,@ryandcrypto @JIKANSTUDIOS @ryandgiving @Vanwrx @ElmenxDsheesh @jennaflying,
175,2022-05-20 08:37:25+00:00,"All you’ve done here is demonstrate that you are clueless to football rivalry and the intensity of it.
If your rivals sang about wading in your blood every week would you still support them?
You’re entitled to your opinion but football fans would hate if it was as bland as rugby https://t.co/bu4FhczRwF",all you ve done here is demonstrate that you are clueless football rivalry intensity it if your rivals sang about wading your blood every week would you still support them you re entitled your opinion but football fans would hate if it was as bland as rugby
176,2022-05-20 08:37:24+00:00,ほーーー https://t.co/N6kSVJ42Tc,
177,2022-05-20 08:37:21+00:00,I just uploaded “video1442766534.mp4” to #Vimeo: https://t.co/5kiGqHoavj,i just uploaded video1442766534 mp4
178,2022-05-20 08:37:21+00:00,@dilaraa_21 Evrim.,evrim
179,2022-05-20 08:37:19+00:00,"@deadlypoor ya arkadaş birazs flemish öküzü ama, iltifatı kabul ediyoruz 🙏",ya arkada birazs flemish k z ama iltifat kabul ediyoruz
180,2022-05-20 08:37:18+00:00,@chelsyescalona Beautiful 😍Happy Friday,beautiful happy friday
181,2022-05-20 08:37:18+00:00,"Imagine having to do all this, nah I can’t live in America.

I used to dream of moving there when I was younger but the quality of life is actually worse than here in the EU.

Even if you’re rich, you still have to deal with a lot of crap. https://t.co/2N4ZFpdtJM",imagine having do all this nah i can t live america i used dream moving there when i was younger but quality life is actually worse than here eu even if you re rich you still have deal with lot crap
182,2022-05-20 08:37:17+00:00,@Mmilioma_Jnr @SkySportsPL Problem is most of that sort of football fan will see a net as a challenge to climb.,problem is most that sort football fan will see net as challenge climb
183,2022-05-20 08:37:16+00:00,Me watching my grub spin around in the microwave https://t.co/sHIhpUh1uh,me watching my grub spin around microwave
184,2022-05-20 08:37:12+00:00,@gazzer5774 Good morning Gary. Happy Friday xx,good morning gary happy friday xx
185,2022-05-20 08:37:10+00:00,"to Seánboy happy birthday from me and uncle billy. i 💛 you. @seanwalsh0 

hey @katenash @taylorswift13 @PIXIES @NeilMellor33 its his 30th bday if you wanna wish him well https://t.co/G3OqnyeK04",se nboy happy birthday me uncle billy i you hey its his 30th bday if you wanna wish him well
186,2022-05-20 08:37:09+00:00,😂😂😂😂😂😂 https://t.co/Rd9w9SV28F,
187,2022-05-20 08:37:07+00:00,Read all about last night’s event celebrating volunteers who responded to Covid here! https://t.co/ZonV95Ash9 #CelebrateVolunteers #NVW2022,read all about last night s event celebrating volunteers who responded covid here
188,2022-05-20 08:37:07+00:00,❤️ https://t.co/8eOz2lhvEu,
189,2022-05-20 08:37:06+00:00,@etienneshrdlu Already seeing ABs on the secondary market going for 25€ . It’s insane. Worth the 500€ though .,already seeing abs secondary market going 25 it s insane worth 500 though
190,2022-05-20 08:37:05+00:00,Apollo with his raven @CitizenW0lf https://t.co/kODmJ6l7lx,apollo with his raven
191,2022-05-20 08:37:04+00:00,#NowPlaying #TranceFamily #Trance A.R.D.I. &amp; Leolani - The Light (Radio Edit) https://t.co/Gd9nLgJhCD https://t.co/VEivBsGArJ,r d i amp leolani light radio edit
192,2022-05-20 08:37:01+00:00,"Thinking of taking out a #personal #loan to pay for your summer holiday?
Check out our free personal loan #MoneyTool 👉 https://t.co/xtkpAA7UGO to compare the cost of different loans and work out your monthly repayments.
Remember - only borrow an amount you can comfortably repay! https://t.co/4MlcN2yfwt",thinking taking out pay your summer holiday check out our free personal loan compare cost different loans work out your monthly repayments remember only borrow amount you can comfortably repay
